word,token_count,char_count,avg_byte_length,tokens_per_char,chars_per_token
dublin,2,6,3.0,0.3333333333333333,3.0
duck,1,4,4.0,0.25,4.0
dude,2,4,2.0,0.5,2.0
due,1,3,3.0,0.3333333333333333,3.0
dui,2,3,1.5,0.6666666666666666,1.5
duke,2,4,2.0,0.5,2.0
dumb,2,4,2.0,0.5,2.0
dump,1,4,4.0,0.25,4.0
duncan,2,6,3.0,0.3333333333333333,3.0
duo,2,3,1.5,0.6666666666666666,1.5
duplicate,1,9,9.0,0.1111111111111111,9.0
durable,2,7,3.5,0.2857142857142857,3.5
duration,1,8,8.0,0.125,8.0
durham,2,6,3.0,0.3333333333333333,3.0
during,1,6,6.0,0.16666666666666666,6.0
dust,1,4,4.0,0.25,4.0
dutch,2,5,2.5,0.4,2.5
duties,2,6,3.0,0.3333333333333333,3.0
duty,2,4,2.0,0.5,2.0
dv,1,2,2.0,0.5,2.0
dvd,1,3,3.0,0.3333333333333333,3.0
dvds,2,4,2.0,0.5,2.0
dx,1,2,2.0,0.5,2.0
dying,2,5,2.5,0.4,2.5
dylan,2,5,2.5,0.4,2.5
dynamic,1,7,7.0,0.14285714285714285,7.0
dynamics,2,8,4.0,0.25,4.0
e,1,1,1.0,1.0,1.0
ea,1,2,2.0,0.5,2.0
each,1,4,4.0,0.25,4.0
eagle,2,5,2.5,0.4,2.5
eagles,2,6,3.0,0.3333333333333333,3.0
ear,1,3,3.0,0.3333333333333333,3.0
earl,2,4,2.0,0.5,2.0
earlier,2,7,3.5,0.2857142857142857,3.5
earliest,2,8,4.0,0.25,4.0
early,1,5,5.0,0.2,5.0
earn,1,4,4.0,0.25,4.0
earned,1,6,6.0,0.16666666666666666,6.0
earning,1,7,7.0,0.14285714285714285,7.0
earnings,2,8,4.0,0.25,4.0
earrings,2,8,4.0,0.25,4.0
ears,1,4,4.0,0.25,4.0
earth,1,5,5.0,0.2,5.0
earthquake,2,10,5.0,0.2,5.0
ease,1,4,4.0,0.25,4.0
easier,2,6,3.0,0.3333333333333333,3.0
easily,2,6,3.0,0.3333333333333333,3.0
east,1,4,4.0,0.25,4.0
easter,2,6,3.0,0.3333333333333333,3.0
eastern,2,7,3.5,0.2857142857142857,3.5
easy,1,4,4.0,0.25,4.0
eat,1,3,3.0,0.3333333333333333,3.0
eating,2,6,3.0,0.3333333333333333,3.0
eau,2,3,1.5,0.6666666666666666,1.5
ebay,2,4,2.0,0.5,2.0
ebony,2,5,2.5,0.4,2.5
ebook,1,5,5.0,0.2,5.0
ebooks,1,6,6.0,0.16666666666666666,6.0
ec,1,2,2.0,0.5,2.0
echo,1,4,4.0,0.25,4.0
eclipse,2,7,3.5,0.2857142857142857,3.5
eco,1,3,3.0,0.3333333333333333,3.0
ecological,2,10,5.0,0.2,5.0
ecology,2,7,3.5,0.2857142857142857,3.5
ecommerce,2,9,4.5,0.2222222222222222,4.5
economic,1,8,8.0,0.125,8.0
economics,2,9,4.5,0.2222222222222222,4.5
economies,2,9,4.5,0.2222222222222222,4.5
economy,2,7,3.5,0.2857142857142857,3.5
ecuador,2,7,3.5,0.2857142857142857,3.5
ed,1,2,2.0,0.5,2.0
eddie,2,5,2.5,0.4,2.5
eden,1,4,4.0,0.25,4.0
edgar,2,5,2.5,0.4,2.5
edge,1,4,4.0,0.25,4.0
edges,1,5,5.0,0.2,5.0
edinburgh,2,9,4.5,0.2222222222222222,4.5
edit,1,4,4.0,0.25,4.0
edited,1,6,6.0,0.16666666666666666,6.0
editing,1,7,7.0,0.14285714285714285,7.0
edition,1,7,7.0,0.14285714285714285,7.0
editions,2,8,4.0,0.25,4.0
editor,1,6,6.0,0.16666666666666666,6.0
editorial,2,9,4.5,0.2222222222222222,4.5
editorials,2,10,5.0,0.2,5.0
editors,2,7,3.5,0.2857142857142857,3.5
edmonton,2,8,4.0,0.25,4.0
eds,1,3,3.0,0.3333333333333333,3.0
edt,1,3,3.0,0.3333333333333333,3.0
educated,1,8,8.0,0.125,8.0
education,1,9,9.0,0.1111111111111111,9.0
educational,2,11,5.5,0.18181818181818182,5.5
educators,2,9,4.5,0.2222222222222222,4.5
edward,2,6,3.0,0.3333333333333333,3.0
edwards,2,7,3.5,0.2857142857142857,3.5
ee,1,2,2.0,0.5,2.0
ef,1,2,2.0,0.5,2.0
effect,1,6,6.0,0.16666666666666666,6.0
effective,1,9,9.0,0.1111111111111111,9.0
effectively,2,11,5.5,0.18181818181818182,5.5
effectiveness,2,13,6.5,0.15384615384615385,6.5
effects,1,7,7.0,0.14285714285714285,7.0
efficiency,2,10,5.0,0.2,5.0
efficient,1,9,9.0,0.1111111111111111,9.0
efficiently,2,11,5.5,0.18181818181818182,5.5
effort,2,6,3.0,0.3333333333333333,3.0
efforts,2,7,3.5,0.2857142857142857,3.5
eg,1,2,2.0,0.5,2.0
egg,1,3,3.0,0.3333333333333333,3.0
eggs,2,4,2.0,0.5,2.0
egypt,2,5,2.5,0.4,2.5
egyptian,3,8,2.6666666666666665,0.375,2.6666666666666665
eh,1,2,2.0,0.5,2.0
eight,1,5,5.0,0.2,5.0
either,1,6,6.0,0.16666666666666666,6.0
ejaculation,3,11,3.6666666666666665,0.2727272727272727,3.6666666666666665
el,1,2,2.0,0.5,2.0
elder,1,5,5.0,0.2,5.0
elderly,2,7,3.5,0.2857142857142857,3.5
elect,1,5,5.0,0.2,5.0
elected,2,7,3.5,0.2857142857142857,3.5
election,2,8,4.0,0.25,4.0
elections,2,9,4.5,0.2222222222222222,4.5
electoral,2,9,4.5,0.2222222222222222,4.5
electric,1,8,8.0,0.125,8.0
electrical,2,10,5.0,0.2,5.0
electricity,2,11,5.5,0.18181818181818182,5.5
electro,2,7,3.5,0.2857142857142857,3.5
electron,1,8,8.0,0.125,8.0
electronic,2,10,5.0,0.2,5.0
electronics,1,11,11.0,0.09090909090909091,11.0
elegant,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
element,1,7,7.0,0.14285714285714285,7.0
elementary,2,10,5.0,0.2,5.0
elements,1,8,8.0,0.125,8.0
elephant,2,8,4.0,0.25,4.0
elevation,2,9,4.5,0.2222222222222222,4.5
eleven,2,6,3.0,0.3333333333333333,3.0
eligibility,2,11,5.5,0.18181818181818182,5.5
eligible,1,8,8.0,0.125,8.0
eliminate,2,9,4.5,0.2222222222222222,4.5
elimination,2,11,5.5,0.18181818181818182,5.5
elite,1,5,5.0,0.2,5.0
elizabeth,2,9,4.5,0.2222222222222222,4.5
ellen,1,5,5.0,0.2,5.0
elliott,2,7,3.5,0.2857142857142857,3.5
ellis,1,5,5.0,0.2,5.0
else,1,4,4.0,0.25,4.0
elsewhere,2,9,4.5,0.2222222222222222,4.5
elvis,2,5,2.5,0.4,2.5
em,1,2,2.0,0.5,2.0
emacs,2,5,2.5,0.4,2.5
email,1,5,5.0,0.2,5.0
emails,1,6,6.0,0.16666666666666666,6.0
embassy,2,7,3.5,0.2857142857142857,3.5
embedded,1,8,8.0,0.125,8.0
emerald,2,7,3.5,0.2857142857142857,3.5
emergency,2,9,4.5,0.2222222222222222,4.5
emerging,2,8,4.0,0.25,4.0
emily,2,5,2.5,0.4,2.5
eminem,2,6,3.0,0.3333333333333333,3.0
emirates,3,8,2.6666666666666665,0.375,2.6666666666666665
emission,2,8,4.0,0.25,4.0
emissions,2,9,4.5,0.2222222222222222,4.5
emma,1,4,4.0,0.25,4.0
emotional,2,9,4.5,0.2222222222222222,4.5
emotions,2,8,4.0,0.25,4.0
emperor,2,7,3.5,0.2857142857142857,3.5
emphasis,2,8,4.0,0.25,4.0
empire,2,6,3.0,0.3333333333333333,3.0
empirical,2,9,4.5,0.2222222222222222,4.5
employ,2,6,3.0,0.3333333333333333,3.0
employed,2,8,4.0,0.25,4.0
employee,1,8,8.0,0.125,8.0
employees,1,9,9.0,0.1111111111111111,9.0
employer,2,8,4.0,0.25,4.0
employers,3,9,3.0,0.3333333333333333,3.0
employment,1,10,10.0,0.1,10.0
empty,1,5,5.0,0.2,5.0
en,1,2,2.0,0.5,2.0
enable,1,6,6.0,0.16666666666666666,6.0
enabled,1,7,7.0,0.14285714285714285,7.0
enables,2,7,3.5,0.2857142857142857,3.5
enabling,2,8,4.0,0.25,4.0
enb,2,3,1.5,0.6666666666666666,1.5
enclosed,2,8,4.0,0.25,4.0
enclosure,2,9,4.5,0.2222222222222222,4.5
encoding,1,8,8.0,0.125,8.0
encounter,2,9,4.5,0.2222222222222222,4.5
encountered,3,11,3.6666666666666665,0.2727272727272727,3.6666666666666665
encourage,2,9,4.5,0.2222222222222222,4.5
encouraged,3,10,3.3333333333333335,0.3,3.3333333333333335
encourages,3,10,3.3333333333333335,0.3,3.3333333333333335
encouraging,3,11,3.6666666666666665,0.2727272727272727,3.6666666666666665
encryption,2,10,5.0,0.2,5.0
encyclopedia,3,12,4.0,0.25,4.0
end,1,3,3.0,0.3333333333333333,3.0
endangered,2,10,5.0,0.2,5.0
ended,1,5,5.0,0.2,5.0
endif,1,5,5.0,0.2,5.0
ending,1,6,6.0,0.16666666666666666,6.0
endless,2,7,3.5,0.2857142857142857,3.5
endorsed,2,8,4.0,0.25,4.0
endorsement,2,11,5.5,0.18181818181818182,5.5
ends,1,4,4.0,0.25,4.0
enemies,2,7,3.5,0.2857142857142857,3.5
enemy,1,5,5.0,0.2,5.0
energy,1,6,6.0,0.16666666666666666,6.0
enforcement,2,11,5.5,0.18181818181818182,5.5
eng,1,3,3.0,0.3333333333333333,3.0
engage,2,6,3.0,0.3333333333333333,3.0
engaged,2,7,3.5,0.2857142857142857,3.5
engagement,2,10,5.0,0.2,5.0
engaging,2,8,4.0,0.25,4.0
engine,1,6,6.0,0.16666666666666666,6.0
engineer,2,8,4.0,0.25,4.0
engineering,1,11,11.0,0.09090909090909091,11.0
engineers,2,9,4.5,0.2222222222222222,4.5
engines,2,7,3.5,0.2857142857142857,3.5
england,2,7,3.5,0.2857142857142857,3.5
english,1,7,7.0,0.14285714285714285,7.0
enhance,2,7,3.5,0.2857142857142857,3.5
enhanced,2,8,4.0,0.25,4.0
enhancement,2,11,5.5,0.18181818181818182,5.5
enhancements,2,12,6.0,0.16666666666666666,6.0
enhancing,2,9,4.5,0.2222222222222222,4.5
enjoy,2,5,2.5,0.4,2.5
enjoyed,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
enjoying,3,8,2.6666666666666665,0.375,2.6666666666666665
enlarge,2,7,3.5,0.2857142857142857,3.5
enlargement,3,11,3.6666666666666665,0.2727272727272727,3.6666666666666665
enormous,3,8,2.6666666666666665,0.375,2.6666666666666665
enough,2,6,3.0,0.3333333333333333,3.0
enquiries,2,9,4.5,0.2222222222222222,4.5
enquiry,2,7,3.5,0.2857142857142857,3.5
enrolled,2,8,4.0,0.25,4.0
enrollment,2,10,5.0,0.2,5.0
ensemble,1,8,8.0,0.125,8.0
ensure,1,6,6.0,0.16666666666666666,6.0
ensures,2,7,3.5,0.2857142857142857,3.5
ensuring,2,8,4.0,0.25,4.0
ent,1,3,3.0,0.3333333333333333,3.0
enter,1,5,5.0,0.2,5.0
entered,1,7,7.0,0.14285714285714285,7.0
entering,2,8,4.0,0.25,4.0
enterprise,1,10,10.0,0.1,10.0
enterprises,2,11,5.5,0.18181818181818182,5.5
enters,2,6,3.0,0.3333333333333333,3.0
entertaining,3,12,4.0,0.25,4.0
entertainment,3,13,4.333333333333333,0.23076923076923078,4.333333333333333
entire,2,6,3.0,0.3333333333333333,3.0
entirely,3,8,2.6666666666666665,0.375,2.6666666666666665
entities,1,8,8.0,0.125,8.0
entitled,2,8,4.0,0.25,4.0
entity,1,6,6.0,0.16666666666666666,6.0
entrance,2,8,4.0,0.25,4.0
entrepreneur,2,12,6.0,0.16666666666666666,6.0
entrepreneurs,2,13,6.5,0.15384615384615385,6.5
entries,1,7,7.0,0.14285714285714285,7.0
entry,1,5,5.0,0.2,5.0
envelope,2,8,4.0,0.25,4.0
environment,1,11,11.0,0.09090909090909091,11.0
environmental,2,13,6.5,0.15384615384615385,6.5
environments,2,12,6.0,0.16666666666666666,6.0
enzyme,1,6,6.0,0.16666666666666666,6.0
eos,2,3,1.5,0.6666666666666666,1.5
ep,1,2,2.0,0.5,2.0
epa,1,3,3.0,0.3333333333333333,3.0
epic,2,4,2.0,0.5,2.0
epinions,3,8,2.6666666666666665,0.375,2.6666666666666665
epinionscom,4,11,2.75,0.36363636363636365,2.75
episode,1,7,7.0,0.14285714285714285,7.0
episodes,1,8,8.0,0.125,8.0
epson,2,5,2.5,0.4,2.5
eq,1,2,2.0,0.5,2.0
equal,1,5,5.0,0.2,5.0
equality,2,8,4.0,0.25,4.0
equally,2,7,3.5,0.2857142857142857,3.5
equation,2,8,4.0,0.25,4.0
equations,2,9,4.5,0.2222222222222222,4.5
equilibrium,2,11,5.5,0.18181818181818182,5.5
equipment,1,9,9.0,0.1111111111111111,9.0
equipped,2,8,4.0,0.25,4.0
equity,2,6,3.0,0.3333333333333333,3.0
equivalent,2,10,5.0,0.2,5.0
er,1,2,2.0,0.5,2.0
era,1,3,3.0,0.3333333333333333,3.0
eric,2,4,2.0,0.5,2.0
ericsson,3,8,2.6666666666666665,0.375,2.6666666666666665
erik,2,4,2.0,0.5,2.0
erotic,2,6,3.0,0.3333333333333333,3.0
erotica,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
erp,1,3,3.0,0.3333333333333333,3.0
error,1,5,5.0,0.2,5.0
errors,1,6,6.0,0.16666666666666666,6.0
es,1,2,2.0,0.5,2.0
escape,1,6,6.0,0.16666666666666666,6.0
escort,1,6,6.0,0.16666666666666666,6.0
escorts,2,7,3.5,0.2857142857142857,3.5
especially,1,10,10.0,0.1,10.0
espn,2,4,2.0,0.5,2.0
essay,1,5,5.0,0.2,5.0
essays,2,6,3.0,0.3333333333333333,3.0
essence,2,7,3.5,0.2857142857142857,3.5
essential,1,9,9.0,0.1111111111111111,9.0
essentially,2,11,5.5,0.18181818181818182,5.5
essentials,2,10,5.0,0.2,5.0
essex,2,5,2.5,0.4,2.5
est,1,3,3.0,0.3333333333333333,3.0
establish,2,9,4.5,0.2222222222222222,4.5
established,2,11,5.5,0.18181818181818182,5.5
establishing,3,12,4.0,0.25,4.0
establishment,2,13,6.5,0.15384615384615385,6.5
estate,1,6,6.0,0.16666666666666666,6.0
estates,2,7,3.5,0.2857142857142857,3.5
estimate,1,8,8.0,0.125,8.0
estimated,1,9,9.0,0.1111111111111111,9.0
estimates,2,9,4.5,0.2222222222222222,4.5
estimation,2,10,5.0,0.2,5.0
estonia,2,7,3.5,0.2857142857142857,3.5
et,1,2,2.0,0.5,2.0
etc,1,3,3.0,0.3333333333333333,3.0
eternal,2,7,3.5,0.2857142857142857,3.5
ethernet,2,8,4.0,0.25,4.0
ethical,1,7,7.0,0.14285714285714285,7.0
ethics,2,6,3.0,0.3333333333333333,3.0
ethiopia,2,8,4.0,0.25,4.0
ethnic,2,6,3.0,0.3333333333333333,3.0
eu,1,2,2.0,0.5,2.0
eugene,3,6,2.0,0.5,2.0
eur,1,3,3.0,0.3333333333333333,3.0
euro,2,4,2.0,0.5,2.0
europe,2,6,3.0,0.3333333333333333,3.0
european,3,8,2.6666666666666665,0.375,2.6666666666666665
euros,2,5,2.5,0.4,2.5
ev,1,2,2.0,0.5,2.0
eva,1,3,3.0,0.3333333333333333,3.0
eval,1,4,4.0,0.25,4.0
evaluate,1,8,8.0,0.125,8.0
evaluated,2,9,4.5,0.2222222222222222,4.5
evaluating,2,10,5.0,0.2,5.0
evaluation,1,10,10.0,0.1,10.0
evaluations,2,11,5.5,0.18181818181818182,5.5
evanescence,3,11,3.6666666666666665,0.2727272727272727,3.6666666666666665
evans,2,5,2.5,0.4,2.5
eve,1,3,3.0,0.3333333333333333,3.0
even,1,4,4.0,0.25,4.0
evening,2,7,3.5,0.2857142857142857,3.5
event,1,5,5.0,0.2,5.0
events,1,6,6.0,0.16666666666666666,6.0
eventually,2,10,5.0,0.2,5.0
ever,1,4,4.0,0.25,4.0
every,1,5,5.0,0.2,5.0
everybody,2,9,4.5,0.2222222222222222,4.5
everyday,2,8,4.0,0.25,4.0
everyone,1,8,8.0,0.125,8.0
everything,1,10,10.0,0.1,10.0
everywhere,2,10,5.0,0.2,5.0
evidence,2,8,4.0,0.25,4.0
evident,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
evil,1,4,4.0,0.25,4.0
evolution,2,9,4.5,0.2222222222222222,4.5
ex,1,2,2.0,0.5,2.0
exact,1,5,5.0,0.2,5.0
exactly,2,7,3.5,0.2857142857142857,3.5
exam,1,4,4.0,0.25,4.0
examination,2,11,5.5,0.18181818181818182,5.5
examinations,3,12,4.0,0.25,4.0
examine,2,7,3.5,0.2857142857142857,3.5
examined,2,8,4.0,0.25,4.0
examines,2,8,4.0,0.25,4.0
examining,2,9,4.5,0.2222222222222222,4.5
example,1,7,7.0,0.14285714285714285,7.0
examples,1,8,8.0,0.125,8.0
exams,2,5,2.5,0.4,2.5
exceed,2,6,3.0,0.3333333333333333,3.0
excel,1,5,5.0,0.2,5.0
excellence,2,10,5.0,0.2,5.0
excellent,1,9,9.0,0.1111111111111111,9.0
except,1,6,6.0,0.16666666666666666,6.0
exception,1,9,9.0,0.1111111111111111,9.0
exceptional,2,11,5.5,0.18181818181818182,5.5
exceptions,1,10,10.0,0.1,10.0
excerpt,1,7,7.0,0.14285714285714285,7.0
excess,2,6,3.0,0.3333333333333333,3.0
excessive,3,9,3.0,0.3333333333333333,3.0
exchange,1,8,8.0,0.125,8.0
exchanges,2,9,4.5,0.2222222222222222,4.5
excited,2,7,3.5,0.2857142857142857,3.5
excitement,3,10,3.3333333333333335,0.3,3.3333333333333335
exciting,2,8,4.0,0.25,4.0
exclude,1,7,7.0,0.14285714285714285,7.0
excluded,1,8,8.0,0.125,8.0
excluding,1,9,9.0,0.1111111111111111,9.0
exclusion,2,9,4.5,0.2222222222222222,4.5
exclusive,1,9,9.0,0.1111111111111111,9.0
exclusively,3,11,3.6666666666666665,0.2727272727272727,3.6666666666666665
excuse,2,6,3.0,0.3333333333333333,3.0
exec,1,4,4.0,0.25,4.0
execute,1,7,7.0,0.14285714285714285,7.0
executed,2,8,4.0,0.25,4.0
execution,1,9,9.0,0.1111111111111111,9.0
executive,2,9,4.5,0.2222222222222222,4.5
executives,2,10,5.0,0.2,5.0
exempt,2,6,3.0,0.3333333333333333,3.0
exemption,2,9,4.5,0.2222222222222222,4.5
exercise,1,8,8.0,0.125,8.0
exercises,2,9,4.5,0.2222222222222222,4.5
exhaust,2,7,3.5,0.2857142857142857,3.5
exhibit,2,7,3.5,0.2857142857142857,3.5
exhibition,2,10,5.0,0.2,5.0
exhibitions,3,11,3.6666666666666665,0.2727272727272727,3.6666666666666665
exhibits,3,8,2.6666666666666665,0.375,2.6666666666666665
exist,1,5,5.0,0.2,5.0
existed,2,7,3.5,0.2857142857142857,3.5
existence,2,9,4.5,0.2222222222222222,4.5
existing,1,8,8.0,0.125,8.0
exists,1,6,6.0,0.16666666666666666,6.0
exit,1,4,4.0,0.25,4.0
exotic,2,6,3.0,0.3333333333333333,3.0
exp,1,3,3.0,0.3333333333333333,3.0
expand,1,6,6.0,0.16666666666666666,6.0
expanded,1,8,8.0,0.125,8.0
expanding,2,9,4.5,0.2222222222222222,4.5
expansion,2,9,4.5,0.2222222222222222,4.5
expansys,3,8,2.6666666666666665,0.375,2.6666666666666665
expect,1,6,6.0,0.16666666666666666,6.0
expectations,2,12,6.0,0.16666666666666666,6.0
expected,1,8,8.0,0.125,8.0
expects,1,7,7.0,0.14285714285714285,7.0
expedia,2,7,3.5,0.2857142857142857,3.5
expenditure,2,11,5.5,0.18181818181818182,5.5
expenditures,3,12,4.0,0.25,4.0
expense,1,7,7.0,0.14285714285714285,7.0
expenses,1,8,8.0,0.125,8.0
expensive,2,9,4.5,0.2222222222222222,4.5
experience,1,10,10.0,0.1,10.0
experienced,1,11,11.0,0.09090909090909091,11.0
experiences,2,11,5.5,0.18181818181818182,5.5
experiencing,3,12,4.0,0.25,4.0
experiment,1,10,10.0,0.1,10.0
experimental,1,12,12.0,0.08333333333333333,12.0
experiments,2,11,5.5,0.18181818181818182,5.5
expert,1,6,6.0,0.16666666666666666,6.0
expertise,2,9,4.5,0.2222222222222222,4.5
experts,2,7,3.5,0.2857142857142857,3.5
expiration,1,10,10.0,0.1,10.0
expired,1,7,7.0,0.14285714285714285,7.0
expires,1,7,7.0,0.14285714285714285,7.0
explain,2,7,3.5,0.2857142857142857,3.5
explained,2,9,4.5,0.2222222222222222,4.5
explaining,2,10,5.0,0.2,5.0
explains,2,8,4.0,0.25,4.0
explanation,2,11,5.5,0.18181818181818182,5.5
explicit,1,8,8.0,0.125,8.0
explicitly,2,10,5.0,0.2,5.0
exploration,2,11,5.5,0.18181818181818182,5.5
explore,2,7,3.5,0.2857142857142857,3.5
explorer,2,8,4.0,0.25,4.0
exploring,2,9,4.5,0.2222222222222222,4.5
explosion,2,9,4.5,0.2222222222222222,4.5
expo,1,4,4.0,0.25,4.0
export,1,6,6.0,0.16666666666666666,6.0
exports,1,7,7.0,0.14285714285714285,7.0
exposed,2,7,3.5,0.2857142857142857,3.5
exposure,2,8,4.0,0.25,4.0
express,1,7,7.0,0.14285714285714285,7.0
expressed,2,9,4.5,0.2222222222222222,4.5
expression,1,10,10.0,0.1,10.0
expressions,2,11,5.5,0.18181818181818182,5.5
ext,1,3,3.0,0.3333333333333333,3.0
extend,1,6,6.0,0.16666666666666666,6.0
extended,1,8,8.0,0.125,8.0
extending,2,9,4.5,0.2222222222222222,4.5
extends,1,7,7.0,0.14285714285714285,7.0
extension,1,9,9.0,0.1111111111111111,9.0
extensions,1,10,10.0,0.1,10.0
extensive,2,9,4.5,0.2222222222222222,4.5
extent,1,6,6.0,0.16666666666666666,6.0
exterior,2,8,4.0,0.25,4.0
external,1,8,8.0,0.125,8.0
extra,1,5,5.0,0.2,5.0
extract,1,7,7.0,0.14285714285714285,7.0
extraction,2,10,5.0,0.2,5.0
extraordinary,2,13,6.5,0.15384615384615385,6.5
extras,1,6,6.0,0.16666666666666666,6.0
extreme,2,7,3.5,0.2857142857142857,3.5
extremely,2,9,4.5,0.2222222222222222,4.5
eye,1,3,3.0,0.3333333333333333,3.0
eyed,2,4,2.0,0.5,2.0
eyes,1,4,4.0,0.25,4.0
ez,1,2,2.0,0.5,2.0
f,1,1,1.0,1.0,1.0
fa,1,2,2.0,0.5,2.0
fabric,1,6,6.0,0.16666666666666666,6.0
fabrics,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
fabulous,2,8,4.0,0.25,4.0
face,1,4,4.0,0.25,4.0
faced,2,5,2.5,0.4,2.5
faces,1,5,5.0,0.2,5.0
facial,2,6,3.0,0.3333333333333333,3.0
facilitate,3,10,3.3333333333333335,0.3,3.3333333333333335
facilities,2,10,5.0,0.2,5.0
facility,1,8,8.0,0.125,8.0
facing,2,6,3.0,0.3333333333333333,3.0
fact,1,4,4.0,0.25,4.0
factor,1,6,6.0,0.16666666666666666,6.0
factors,2,7,3.5,0.2857142857142857,3.5
factory,1,7,7.0,0.14285714285714285,7.0
facts,1,5,5.0,0.2,5.0
faculty,1,7,7.0,0.14285714285714285,7.0
fail,1,4,4.0,0.25,4.0
failed,1,6,6.0,0.16666666666666666,6.0
failing,2,7,3.5,0.2857142857142857,3.5
fails,1,5,5.0,0.2,5.0
failure,1,7,7.0,0.14285714285714285,7.0
failures,2,8,4.0,0.25,4.0
fair,1,4,4.0,0.25,4.0
fairfield,2,9,4.5,0.2222222222222222,4.5
fairly,2,6,3.0,0.3333333333333333,3.0
fairy,2,5,2.5,0.4,2.5
faith,1,5,5.0,0.2,5.0
fake,1,4,4.0,0.25,4.0
fall,1,4,4.0,0.25,4.0
fallen,1,6,6.0,0.16666666666666666,6.0
falling,2,7,3.5,0.2857142857142857,3.5
falls,1,5,5.0,0.2,5.0
false,1,5,5.0,0.2,5.0
fame,2,4,2.0,0.5,2.0
familiar,2,8,4.0,0.25,4.0
families,2,8,4.0,0.25,4.0
family,1,6,6.0,0.16666666666666666,6.0
famous,2,6,3.0,0.3333333333333333,3.0
fan,1,3,3.0,0.3333333333333333,3.0
fancy,2,5,2.5,0.4,2.5
fans,1,4,4.0,0.25,4.0
fantastic,2,9,4.5,0.2222222222222222,4.5
fantasy,2,7,3.5,0.2857142857142857,3.5
faq,1,3,3.0,0.3333333333333333,3.0
faqs,2,4,2.0,0.5,2.0
far,1,3,3.0,0.3333333333333333,3.0
fare,1,4,4.0,0.25,4.0
fares,2,5,2.5,0.4,2.5
farm,1,4,4.0,0.25,4.0
farmer,2,6,3.0,0.3333333333333333,3.0
farmers,2,7,3.5,0.2857142857142857,3.5
farming,2,7,3.5,0.2857142857142857,3.5
farms,2,5,2.5,0.4,2.5
fascinating,3,11,3.6666666666666665,0.2727272727272727,3.6666666666666665
fashion,1,7,7.0,0.14285714285714285,7.0
fast,1,4,4.0,0.25,4.0
faster,2,6,3.0,0.3333333333333333,3.0
fastest,2,7,3.5,0.2857142857142857,3.5
fat,1,3,3.0,0.3333333333333333,3.0
fatal,1,5,5.0,0.2,5.0
fate,2,4,2.0,0.5,2.0
father,1,6,6.0,0.16666666666666666,6.0
fathers,2,7,3.5,0.2857142857142857,3.5
fatty,2,5,2.5,0.4,2.5
fault,1,5,5.0,0.2,5.0
favor,1,5,5.0,0.2,5.0
favorite,1,8,8.0,0.125,8.0
favorites,1,9,9.0,0.1111111111111111,9.0
favors,2,6,3.0,0.3333333333333333,3.0
favour,2,6,3.0,0.3333333333333333,3.0
favourite,2,9,4.5,0.2222222222222222,4.5
favourites,2,10,5.0,0.2,5.0
fax,1,3,3.0,0.3333333333333333,3.0
fbi,2,3,1.5,0.6666666666666666,1.5
fc,1,2,2.0,0.5,2.0
fcc,1,3,3.0,0.3333333333333333,3.0
fd,1,2,2.0,0.5,2.0
fda,2,3,1.5,0.6666666666666666,1.5
fe,1,2,2.0,0.5,2.0
fear,1,4,4.0,0.25,4.0
fears,2,5,2.5,0.4,2.5
feat,1,4,4.0,0.25,4.0
feature,1,7,7.0,0.14285714285714285,7.0
featured,1,8,8.0,0.125,8.0
features,1,8,8.0,0.125,8.0
featuring,2,9,4.5,0.2222222222222222,4.5
feb,1,3,3.0,0.3333333333333333,3.0
february,2,8,4.0,0.25,4.0
fed,1,3,3.0,0.3333333333333333,3.0
federal,2,7,3.5,0.2857142857142857,3.5
federation,3,10,3.3333333333333335,0.3,3.3333333333333335
fee,1,3,3.0,0.3333333333333333,3.0
feed,1,4,4.0,0.25,4.0
feedback,1,8,8.0,0.125,8.0
feeding,1,7,7.0,0.14285714285714285,7.0
feeds,1,5,5.0,0.2,5.0
feel,1,4,4.0,0.25,4.0
feeling,2,7,3.5,0.2857142857142857,3.5
feelings,2,8,4.0,0.25,4.0
feels,2,5,2.5,0.4,2.5
fees,1,4,4.0,0.25,4.0
feet,1,4,4.0,0.25,4.0
fell,1,4,4.0,0.25,4.0
fellow,2,6,3.0,0.3333333333333333,3.0
fellowship,3,10,3.3333333333333335,0.3,3.3333333333333335
felt,1,4,4.0,0.25,4.0
female,1,6,6.0,0.16666666666666666,6.0
females,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
fence,2,5,2.5,0.4,2.5
feof,2,4,2.0,0.5,2.0
ferrari,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
ferry,2,5,2.5,0.4,2.5
festival,1,8,8.0,0.125,8.0
festivals,2,9,4.5,0.2222222222222222,4.5
fetish,2,6,3.0,0.3333333333333333,3.0
fever,2,5,2.5,0.4,2.5
few,1,3,3.0,0.3333333333333333,3.0
fewer,2,5,2.5,0.4,2.5
ff,1,2,2.0,0.5,2.0
